datetime,AAVEEUR,ADAEUR,ALGOEUR,ANKREUR,ANTEUR,ATOMEUR,AXSEUR,BADGEREUR,BALEUR,BANDEUR,BATEUR,BCHEUR,BNTEUR,DYDXEUR,CHZEUR,COMPEUR,CQTEUR,CRVEUR,CTSIEUR,DAIEUR,DASHEUR,DOTEUR,ENJEUR,EOSEUR,EWTEUR,FILEUR,FLOWEUR,GHSTEUR,GNOEUR,GRTEUR,ICXEUR,INJEUR,KAREUR,KAVAEUR,KEEPEUR,KNCEUR,KSMEUR,LINKEUR,LPTEUR,LRCEUR,LSKEUR,MANAEUR,MATICEUR,MINAEUR,MIREUR,MKREUR,MOVREUR,NANOEUR,OCEANEUR,OGNEUR,OMGEUR,OXTEUR,PAXGEUR,PERPEUR,QTUMEUR,RARIEUR,RENEUR,REPV2EUR,SANDEUR,SCEUR,SDNEUR,SNXEUR,SOLEUR,SRMEUR,STORJEUR,SUSHIEUR,TRXEUR,UNIEUR,WAVESEUR,DOGEEUR,ETCEUR,ETHEUR,LTCEUR,MLNEUR,REPEUR,XTZEUR,XBTEUR,XLMEUR,XMREUR,XRPEUR,ZECEUR,YFIEUR,ZRXEUR
2021-03-22,310.0,1.000094,0.99423,,6.1252,17.288,,,48.54,,0.948,441.04,,,,340.93,,2.187,,0.84338,186.391,30.9425,,3.5051,14.762,67.75,25.356,,122.91,1.43146,1.6308,,,5.0114,0.57729,2.2933,336.96,24.61076,,,3.29,0.8309,,,,,,4.167785,1.35,,4.696182,0.68762,1470.7,,5.53651,,,25.732,,0.0208,,16.473,,,0.77559,,0.053517,27.719,8.3224,0.0484688,10.069,1502.59,164.67,57.698,26.013,3.5114,48330.0,0.339833,195.36,0.43524,124.325,29769.0,
2021-03-23,282.0,0.926287,0.92634,,5.695,16.1235,,,44.19,,0.91217,427.83,,,,318.62,,1.975,,0.84122,173.396,29.6356,,3.4263,14.401,64.0,22.779,,118.79,1.29132,1.5403,,,4.413,0.53377,2.4105,367.34,22.89761,,,3.378901,0.76879,,,,,,3.97,1.2139,,4.432592,0.6118,1461.53,,5.47513,,,30.003,,0.0181,,15.173,,,0.76,,0.049846,27.599,8.23,0.04615,9.769,1413.0,156.09,98.5,30.741,3.409,45478.0,0.33,182.81,0.45725,117.254,27923.0,
2021-03-24,279.0,0.942905,0.93943,,5.3976,15.8338,,,43.12,,0.88975,431.63,,,,304.28,,2.433,,0.84608,174.694,28.9146,,3.4569,13.489,69.713,22.25,,118.23,1.26611,1.5815,,,4.3587,0.50949,2.206,356.73,22.64115,,,4.239763,0.7174,,,,,,4.0975,1.1783,,4.860278,0.56319,1467.82,,5.90541,,,31.287,,0.01843,,14.72,,,1.4941,,0.049534,26.224,9.485,0.0453407,10.22,1410.01,157.11,69.249,32.594,3.4923,45944.9,0.333933,184.2,0.46435,115.0,28748.0,
2021-03-25,261.01,0.905207,0.87208,,6.9883,14.7996,,,39.83,,0.83621,401.79,,,,293.21,,2.139,,0.84908,161.842,25.6493,,3.1323,12.002,72.561,21.713,,115.98,1.17768,1.5847,,,3.968,0.453,2.0007,358.41,21.08516,,,3.598419,0.72209,,,,,,3.813189,1.0537,,4.312201,0.51157,1473.14,,6.0996,,,27.341,,0.01636,,13.613,,,1.23079,,0.04723,23.072,9.1572,0.0436462,9.6,1341.64,149.3,62.127,28.639,3.3803,44349.2,0.306855,178.58,0.40718,108.24,26150.0,
2021-03-26,281.54,0.932079,0.88801,,8.6531,14.5675,,,40.71,,0.82907,402.18,,,,306.66,,2.027,,0.85097,160.842,25.3391,,3.1271,11.85,77.4,21.583,,113.79,1.14549,1.5526,,,3.9286,0.44143,1.9508,350.87,21.71809,,,3.445487,0.69876,,,,,,3.573821,1.0264,,4.238793,0.48216,1471.42,,7.06616,,,26.455,,0.01578,,13.705,,,1.21531,,0.047133,22.565,8.9684,0.0436079,9.513,1349.62,145.94,62.865,26.155,3.3356,43659.3,0.307583,183.67,0.43439,105.92,27469.0,
2021-03-27,304.76,1.030579,0.9474,,8.4199,16.0782,,,44.95,,0.91154,429.31,,,,313.21,,2.228,,0.84938,172.853,28.1559,,3.5505,12.574,105.609,25.256,,119.3,1.31959,1.7383,,,4.3609,0.48914,2.08,384.87,23.2374,,,3.805278,0.76,,,,,,3.795032,1.194,,4.506431,0.61168,1479.95,,7.3316,,,28.347,,0.0182,,14.907,,,1.34547,,0.055176,24.558,10.4442,0.0458244,9.97,1441.63,155.73,70.276,28.465,3.5592,46681.0,0.326203,188.41,0.47814,113.224,28231.0,
2021-03-28,298.71,0.997182,0.98247,,8.4792,15.8696,,,44.15,,0.91594,424.33,,,,307.26,,2.656,,0.84864,170.854,27.6403,,3.4686,12.853,111.798,23.255,,119.15,1.24941,1.8471,,,4.9783,0.4996,2.1007,397.68,22.79594,,,3.833435,0.78763,,,,,,3.760061,1.16,,4.518823,0.5701,1472.26,,7.2262,,,28.459,,0.01984,,14.527,,,2.65897,,0.053915,23.922,10.1164,0.046112,10.014,1451.73,156.03,73.055,28.052,3.4813,47319.3,0.323656,187.82,0.46403,113.544,27797.0,
2021-03-29,292.91,1.009943,1.04766,,7.8446,16.3905,,,43.18,,0.95063,421.67,,,,307.44,,2.559,,0.84893,175.999,27.354,,3.4895,13.501,106.175,25.311,,119.98,1.53841,1.9735,,,4.7267,0.52312,2.2297,433.03,22.612,,,4.12995,0.97206,,,,,,3.826397,1.22,,4.994999,0.57358,1476.56,,6.92367,,,30.588,,0.02091,,13.983,,,2.32834,,0.054019,23.66,10.0274,0.0454719,10.057,1430.69,156.29,69.5,30.391,3.5862,47327.8,0.33719,197.67,0.46283,122.971,27659.0,
2021-03-30,304.02,1.019125,1.19016,,7.8886,17.1984,,,47.09,,0.96539,439.37,,,,347.36,,2.98,,0.84861,181.999,29.145,,3.6271,13.992,107.625,27.711,,126.83,1.50399,2.1621,,,5.0183,0.60524,2.3464,464.0,23.78037,,,4.63998,0.927,,,,,,4.05517,1.3051,,5.748451,0.60802,1463.07,,7.42505,,,33.007,,0.02126,,15.035,,,2.34951,,0.054938,24.6,10.5494,0.0457773,10.71,1540.51,164.28,92.666,32.687,3.8911,48877.6,0.343109,198.66,0.4793,127.086,30150.0,
2021-03-31,323.12,1.033949,1.12936,,10.0805,17.028,,,48.52,,0.9974,448.33,,,,343.53,,2.798,,0.85383,184.65,28.9953,,3.7,13.9,127.684,28.125,,129.4,1.50283,2.2667,,,5.5474,0.61984,2.3922,460.52,23.74684,,,5.099999,0.92903,,,,,,4.127576,1.2964,,5.69069,0.61696,1449.64,,7.47251,,,35.531,,0.02158,,15.0,,,2.516,,0.056427,24.355,10.4882,0.0460632,11.068,1570.55,166.93,86.511,34.498,3.8851,50086.0,0.342038,208.76,0.47982,131.875,30386.0,
2021-04-01,325.84,1.014343,1.1632,,9.2037,16.2389,,,48.86,,0.97201,460.57,,,,340.38,,2.671,,0.85094,189.15,31.5516,,4.0902,13.746,162.7,29.235,,136.79,1.46428,2.5947,,,5.0428,0.60311,2.3167,422.4,25.03727,,,5.314348,0.86803,,,,,,4.457315,1.2242,,6.727235,0.59791,1459.99,,8.00648,,,34.302,,0.02205,,15.141,,,2.4,,0.079131,23.878,10.1963,0.0458,12.072,1633.56,167.38,101.974,34.032,4.1078,50015.7,0.345499,209.51,0.4848,134.7,31031.0,
2021-04-02,325.43,1.005558,1.12171,,10.0057,16.5554,,,47.5,,0.9795,472.73,,,,381.66,,2.813,,0.84962,198.089,31.7988,,4.7487,13.429,157.792,26.629,,138.89,1.5112,2.3951,,,6.0152,0.57956,2.4804,394.47,25.55175,,,5.03,0.8631,,,,,,4.336582,1.2365,,6.268,0.60217,1477.05,,8.53635,,,33.177,,0.02413,,16.307,,,2.55,,0.07259,24.37,9.9773,0.0528031,12.218,1671.85,172.13,88.571,33.104,4.3485,49878.1,0.360414,212.89,0.4847,140.561,30895.0,
2021-04-03,357.09,1.011234,1.15395,,9.9632,17.2575,,,52.4,,1.01823,493.0,,,,412.62,,2.848,,0.84985,206.955,34.8096,,5.3087,13.33,145.983,25.346,,145.92,1.59607,2.33,,,5.8793,0.60001,2.571,381.77,27.59035,,,5.05106,0.88018,,,,,,4.344298,1.2384,,6.392274,0.62253,1477.03,,8.63,,,34.471,,0.02586,,18.194,,,2.54292,,0.078412,25.647,11.0833,0.0489259,12.941,1812.5,179.59,86.648,34.009,4.495,50115.9,0.3732,218.8,0.51556,144.26,33411.0,
2021-04-04,323.22,0.993204,1.07971,,9.1101,17.1305,,,48.08,,0.95363,453.62,,,,408.97,,2.5,,0.85499,190.313,35.332,,4.6228,13.102,152.516,25.794,,143.46,1.43309,2.1013,,,5.2682,0.57542,2.7853,372.21,25.02499,,,4.930967,0.80427,,,,,,4.250001,1.181,,5.777826,0.57562,1480.11,,8.29323,,,31.586,,0.02246,,16.403,,,2.39627,,0.086479,25.103,9.8757,0.0475,11.55,1717.02,166.75,79.207,31.469,4.07,48750.8,0.348947,219.27,0.49423,146.441,30617.0,
2021-04-05,346.0,1.006532,1.11354,,9.6422,18.3106,,,50.38,,1.00239,477.35,,,,466.86,,2.643,,0.852,230.12,37.7598,,5.345,13.285,155.325,29.531,,144.65,1.49908,2.2241,,,5.7754,0.56917,2.8831,377.3,26.18284,,,5.375425,0.85572,,,,,,4.56637,1.2818,,6.673431,0.69,1480.81,,9.18627,,,34.609,,0.02503,,17.55,,,2.47001,,0.108715,26.323,10.424,0.0489133,12.4,1767.35,172.26,87.588,34.953,4.3701,49542.6,0.364816,224.64,0.54011,159.6,32095.0,
2021-04-06,337.0,1.024738,1.18449,,11.1126,18.1281,,,50.56,,1.07776,547.36,,,,433.1,,2.809,,0.84659,231.518,38.75,,5.6608,14.003,149.258,32.6,,149.1,1.54961,2.1413,,,5.8531,0.59334,2.7853,391.03,27.40065,,,5.265511,0.85352,,,,,,4.720654,1.3712,,7.36,0.71107,1473.24,,10.00891,,,36.631,,0.02721,,17.594,,,2.38505,,0.115293,26.084,10.8167,0.0507663,13.555,1782.88,187.1,87.8,35.689,5.1659,49969.8,0.454176,224.22,0.77499,166.549,32666.0,
2021-04-07,324.04,1.056824,1.18007,,10.6217,18.2678,,,48.52,,1.12111,558.61,,,,407.16,,2.687,,0.84398,233.203,36.6029,,5.6095,15.148,139.931,30.526,,142.91,1.48756,2.0998,,,6.2383,0.60311,2.9116,372.79,29.30363,,,5.2135,0.8082,,,,,,4.712062,1.3362,,7.9313,0.68857,1480.16,,12.94471,,,37.06,,0.02521,,18.801,,,2.18221,,0.104711,26.311,11.375,0.0543153,15.01,1782.57,200.03,84.5,36.495,5.2026,48941.1,0.45729,229.45,0.92637,161.492,34969.0,
2021-04-08,294.18,0.990977,1.10017,,9.4997,16.5209,,,42.36,,1.00335,519.51,,,,373.14,,2.447,,0.84451,213.754,33.3621,,4.9694,14.5,132.035,29.25,,135.96,1.38951,1.95,,,5.5122,0.54794,2.59,362.04,26.27651,,,5.216839,0.78358,,,,,,4.287288,1.264,,8.391301,0.62841,1476.07,,13.18866,,,40.057,,0.02232,,16.341,,,1.99096,,0.093314,24.107,10.2023,0.0498922,16.189,1657.09,184.91,76.646,40.991,4.6646,47233.4,0.399956,217.49,0.77401,144.776,37139.0,
2021-04-09,311.57,1.024181,1.13484,,10.1342,17.2599,,,45.12,,1.08448,540.17,,,,382.33,,2.582,,0.8397,224.959,34.7345,,5.4126,15.113,129.617,29.72,,140.61,1.47156,2.0846,,,6.0956,0.57676,2.789,386.91,27.53561,,,5.721468,0.82958,,,,,,4.757737,1.5406,,8.577269,0.66934,1483.58,,14.0882,,,42.99,,0.02478,,16.781,,,2.19846,,0.103388,25.342,11.5786,0.0518603,16.46,1747.35,189.98,77.126,42.4,5.1752,48743.3,0.42411,226.77,0.88778,155.796,39697.0,
2021-04-10,302.42,1.012,1.17302,,10.2701,18.0138,,,43.46,,1.29953,531.66,,,,382.24,,2.508,,0.84231,223.093,34.3542,,5.2262,14.38,144.216,29.704,,144.23,1.46811,2.2157,,,5.9435,0.65989,2.8388,376.97,26.61111,,,5.977982,0.865,,,,,,4.646509,1.4682,,8.812327,0.67709,1473.01,,13.2499,,,48.179,,0.02517,,16.33,,,2.14965,,0.09754,24.867,14.1517,0.0518458,15.77,1740.16,186.17,81.123,47.924,5.7421,48914.4,0.409073,230.28,0.85618,163.807,38702.0,
2021-04-11,309.0,1.02122,1.1653,,9.7537,17.6263,,,42.31,,1.22813,564.69,,,,378.12,,2.485,,0.83931,237.46,34.8983,,5.5458,14.28,146.492,29.378,,145.05,1.5908,2.1363,,,5.895,0.639,3.1727,377.58,26.76574,,,5.996196,0.849,,,,,,4.857084,1.4721,,8.4478,0.6779,1472.55,,13.34109,,,42.957,,0.0235,,15.951,,,2.07371,,0.105957,24.956,13.6992,0.0534753,17.14,1790.0,214.85,77.058,43.942,5.5086,50139.1,0.470911,244.56,1.15078,173.0,37386.0,
2021-04-12,312.1,1.060763,1.27652,,9.4273,19.6032,,,43.61,,1.2063,579.17,,,,385.53,,2.615,,0.83937,240.864,34.6961,,5.6478,14.404,150.624,28.206,,145.14,1.5954,2.1548,,,5.863,0.6296,3.0924,368.04,28.44756,,,5.659787,0.8998,,,,,,4.70685,1.4407,,8.087818,0.67782,1476.7,,12.54046,,,41.27,,0.02326,,15.917,,,2.04141,,0.1025,25.119,13.1336,0.0624918,16.892,1805.99,211.97,74.96,41.462,5.4119,50366.8,0.490568,276.0,1.1352,187.193,37833.0,
2021-04-13,333.56,1.102066,1.24177,,8.8455,18.4305,,,43.48,,1.18951,561.98,,,,389.45,,2.542,,0.83771,234.808,33.9343,,5.4275,13.562,140.459,32.025,,146.13,1.68844,2.2342,,,5.5263,0.591,2.9644,353.48,27.76118,,,5.370617,0.95361,,,,,,4.634298,1.3968,,7.860747,0.65212,1461.81,,12.16012,,,39.721,,0.02202,,16.44,,,2.04788,,0.108208,30.752,12.7442,0.0592774,16.349,1792.52,204.9,71.999,40.217,5.2703,50162.9,0.495171,264.0,1.22955,184.941,36212.0,
2021-04-14,334.71,1.181232,1.26782,,9.2225,19.9483,,,45.45,,1.25566,623.49,,,,406.28,,2.611,,0.8369,245.864,35.919,,6.1784,15.166,137.217,32.643,,152.91,1.60885,2.1548,,,5.4256,0.60509,2.9942,362.17,29.71149,,,5.38,0.939,,,,,,4.621518,1.414,,8.019993,0.64236,1468.82,,12.59347,,,41.545,,0.02355,,16.033,,,2.04909,,0.122293,29.685,13.3369,0.0788826,17.754,1923.57,223.75,73.178,41.795,5.4864,53196.9,0.550064,275.0,1.50355,190.142,37522.0,
2021-04-15,357.91,1.212453,1.22373,,8.74,22.64,,,54.63,,1.2229,680.74,,,,406.0,,2.631,,0.83577,254.961,35.5115,,6.403,14.434,140.701,31.229,,157.65,1.70315,2.1038,,,5.4499,0.61051,2.8546,380.88,34.51986,,,5.160597,0.91372,,,,,,4.419153,1.4,,7.757158,0.638,1460.35,,13.25606,,,41.319,,0.02796,,16.795,,,1.91917,,0.117332,30.132,12.7627,0.1016633,18.355,2031.74,232.99,72.237,40.926,5.49,52596.5,0.531084,267.97,1.53324,198.309,39521.0,
2021-04-16,390.19,1.238968,1.31228,,9.35,23.244,,,56.47,,1.27566,723.69,,,,470.71,,3.364,,0.83628,273.388,36.3457,,6.5934,15.993,143.755,32.381,,163.21,1.76688,2.1485,,,5.743,0.63725,2.9861,399.89,35.62175,,,5.440898,1.03774,,,,,,4.64084,1.4674,,8.154808,0.66275,1482.83,,14.78287,,,42.705,,0.0278,,18.572,,,1.96115,,0.137391,31.598,13.3783,0.1529947,24.023,2103.98,239.23,80.547,42.416,5.6791,52854.8,0.535677,288.56,1.4726,211.792,42105.0,
2021-04-17,369.33,1.180578,1.25859,,8.6127,21.3242,,,53.27,,1.27522,922.71,,,,471.35,,3.27,,0.83538,316.472,34.6368,,7.1132,16.899,153.145,30.504,,158.8,1.66843,2.1798,,,5.485,0.60759,3.0,373.45,35.11271,,,5.753425,1.09541,,,,,,4.741828,1.4187,,8.516545,0.7072,1496.46,,15.37242,,,44.519,,0.03576,,17.662,,,1.97073,,0.134719,30.276,13.804,0.3052828,32.157,2027.19,258.17,75.619,43.914,6.0187,51337.6,0.511402,285.4,1.2961,226.411,44538.0,
2021-04-18,358.31,1.154051,1.4356,,8.7418,20.5104,,,51.62,,1.24125,834.96,,,,452.07,,3.181,,0.84179,300.338,35.4269,,6.5575,16.545,152.67,30.0,,152.68,1.63535,2.2732,,,5.4331,0.58673,2.8279,388.11,33.63675,,,5.472301,1.28006,,,,,,8.801797,1.3924,,7.920621,0.67,1506.16,,14.5935,,,42.429,,0.04514,,17.101,,,1.9834,,0.131001,29.238,13.1556,0.2384589,31.781,1952.25,253.52,74.804,42.617,5.9491,50561.5,0.498244,306.51,1.29661,237.31,41128.0,
2021-04-19,318.89,1.073047,1.22331,,7.3821,17.9719,,,48.71,,1.13281,816.81,,,,409.62,,2.703,,0.83765,266.424,31.3796,,6.1202,14.842,131.273,27.874,,142.23,1.43156,1.9805,,,4.6492,0.50002,2.5374,339.5,32.81367,,,4.78502,1.13679,,,,,,9.314583,1.2019,,7.080254,0.60112,1515.17,,15.59233,,,37.075,,0.04074,,15.176,,,1.70147,,0.120253,26.587,11.4546,0.2714302,31.081,1879.32,229.73,70.171,38.398,5.1931,47168.2,0.457601,283.8,1.18135,218.302,44971.0,
2021-04-20,285.31,0.995445,1.07718,,6.699,16.0187,,,43.55,,1.10398,742.67,,,,398.15,,2.354,,0.83238,245.042,28.9472,,5.4996,13.557,128.997,28.53,,139.85,1.30173,1.7774,,,4.1264,0.48002,2.3159,306.19,29.83348,,,4.449241,1.09795,,,,,,7.673611,1.128,,6.514372,0.55172,1482.71,,15.2249,,,31.592,,0.03648,,13.3,,,1.54582,,0.10847,26.159,10.3515,0.3411847,27.701,1801.34,217.93,84.695,34.138,4.5444,46364.1,0.416619,297.65,1.091,188.396,39013.0,
2021-04-21,300.38,1.054234,1.07536,,6.9848,17.7174,,,46.42,,1.05498,783.16,,,,404.15,,2.524,,0.83218,264.261,29.4896,,5.5782,13.451,128.367,29.412,,146.0,1.32488,1.835,,,4.3333,0.45482,2.4548,318.39,32.47076,,,4.533397,1.17481,,,,,,7.168786,1.14,,6.599897,0.5648,1489.0,,14.58347,,,32.94,,0.03745,,14.019,,,1.60474,,0.110944,26.625,11.2911,0.2634277,28.104,1940.13,217.06,85.155,34.811,4.7437,47018.3,0.440057,336.21,1.15323,208.227,40814.0,
2021-04-22,292.1,1.001362,1.00763,,7.2398,16.2874,,,45.93,,1.00179,757.01,,,,410.22,,2.405,,0.83205,245.188,28.1204,,5.2559,12.585,123.225,28.104,,150.98,1.27681,1.7884,,,4.1407,0.46118,2.5244,291.91,30.16452,,,4.238532,1.11096,,,,,,7.500007,1.0932,,6.378928,0.52423,1505.16,,13.14153,,,30.488,,0.03537,,13.199,,,1.52729,,0.102433,27.799,12.1024,0.2544,26.699,1961.54,214.44,78.803,34.012,4.4341,44753.3,0.406809,312.39,1.07338,197.702,38006.0,
2021-04-23,299.45,0.953746,0.96716,,6.8189,15.6048,,,45.17,,0.88913,710.11,,,,441.4,,2.29,,0.83269,229.77,27.4196,,4.8748,12.447,121.297,25.0,,158.86,1.17603,1.5933,,,3.7039,0.42641,2.1874,290.07,29.23495,,,3.602926,1.03302,,,,,,6.207373,0.9757,,5.786935,0.49037,1495.54,,11.14098,,,27.05,,0.02999,,12.735,,,1.329,,0.091528,28.214,10.5396,0.2172202,27.967,1996.91,210.21,78.997,33.04,4.0976,43066.1,0.374673,289.38,0.963,185.752,37817.0,
2021-04-24,283.84,0.96,0.96755,,6.7107,17.0116,,,42.15,,0.9741,695.97,,,,515.54,,2.195,,0.82903,217.688,26.7589,,4.625,11.368,114.978,23.218,,152.55,1.1584,1.5193,,,3.7537,0.41723,2.1035,279.0,29.18347,,,3.398711,1.02046,,,,,,6.85,0.9426,,5.435525,0.47124,1489.73,,10.7759,,,26.122,,0.02849,,12.35,,,1.65968,,0.09057,27.345,12.0864,0.2074259,27.195,1962.0,200.1,77.697,31.66,3.9985,42349.0,0.3735,292.51,0.97111,180.042,35648.0,
2021-04-25,264.8,0.917376,0.90544,,6.2213,15.3163,,,38.6,,0.85637,640.92,,,,472.06,,1.977,,0.83044,204.666,24.0945,,4.2273,10.7,111.158,22.36,,147.08,1.04889,1.3766,,,3.4238,0.37425,1.9447,252.53,25.95672,,,3.091491,0.91907,,,,,,6.065093,0.8771,,5.003692,0.4445,1485.32,,9.6724,,,24.142,,0.02596,,11.459,,,1.43509,,0.085353,25.07,10.967,0.224484,24.671,1839.54,186.97,86.393,29.136,3.693,41596.1,0.353646,316.54,0.87165,165.247,32628.0,
2021-04-26,288.9,0.903954,0.90677,,6.5426,15.483,,,39.8,,0.85108,628.59,,,,459.46,,1.976,,0.82934,204.748,24.7303,,4.1475,10.871,111.087,22.394,,145.01,1.04649,1.4364,,,3.4644,0.36802,2.0069,263.94,26.27223,,,3.12791,0.902,,,,,,5.86049,0.87,,5.105129,0.44018,1477.44,,9.91661,,,24.902,,0.02546,,11.718,,,1.37573,,0.084391,28.492,10.8876,0.2085092,24.245,1920.86,185.6,76.66,28.515,3.685,40664.0,0.344999,293.92,0.85823,166.74,32959.0,
2021-04-27,336.56,1.024,1.0246,,7.1087,18.2851,,,44.05,,0.96352,702.92,,,,532.18,,2.305,,0.82861,230.572,27.6447,,4.8561,12.4,127.416,25.247,,156.04,1.21445,1.636,,,4.0521,0.38987,2.3292,327.29,29.08955,,,3.79,1.01021,,,,,,6.778578,1.0272,,5.849557,0.49453,1484.6,,11.6,,,29.801,,0.03044,,13.321,,,1.59595,,0.096999,31.622,15.3092,0.225107,27.192,2098.12,204.89,84.805,32.353,4.3287,44749.9,0.4025,335.4,1.12923,187.291,37663.0,
2021-04-28,364.59,1.081748,1.08509,,7.4015,19.0987,,,49.65,,1.01988,736.97,,,,544.9,,2.587,,0.82868,242.414,28.8305,,5.0213,12.107,126.211,27.428,,165.76,1.291,1.9255,,,4.4066,0.44188,2.6788,329.99,30.45776,,,4.04226,1.08867,,,,,,6.907648,1.1375,,6.254794,0.53491,1479.31,,12.37164,,,31.533,,0.03418,,14.167,,,1.72986,,0.104323,32.847,17.1595,0.2254663,27.969,2208.0,215.25,94.943,33.957,4.4995,45574.2,0.422287,331.69,1.16198,200.0,40615.0,
2021-04-29,377.97,1.1031,1.06267,,7.6658,18.9292,,,48.54,,0.99,751.76,,,,534.5,,2.504,,0.82526,238.338,28.0298,,4.9142,12.103,124.606,26.227,,177.36,1.26242,1.9704,,,4.194,0.56799,2.5758,322.2,29.88681,,,4.66103,1.27811,,,,,,6.644136,1.0743,,6.055729,0.51087,1483.81,,11.68514,,,31.158,,0.03246,,13.933,,,1.66853,,0.101289,35.396,15.559,0.2664491,28.818,2267.0,213.36,91.931,33.639,4.33,45247.0,0.410433,341.43,1.12081,198.379,39646.0,
2021-04-30,361.22,1.079623,1.09305,,8.1749,18.3399,,,48.88,,0.9811,726.95,,,,531.41,,2.5,,0.8262,236.628,29.691,,4.8698,12.732,124.016,25.234,,182.71,1.23,1.9332,,,4.2426,0.56423,2.5372,319.5,30.0751,,,4.357496,1.19192,,,,,,6.498299,1.0818,,5.923479,0.50272,1474.88,,11.73136,,,30.067,,0.03114,,14.665,,,1.6,,0.099999,33.913,18.9567,0.2525148,28.479,2275.43,210.86,92.563,33.064,4.3259,44227.2,0.405725,337.0,1.15387,189.524,38700.0,
2021-05-01,368.62,1.124669,1.1652,,8.2303,18.8633,,,51.53,,1.04992,827.12,,,,615.74,,2.77,,0.83167,265.565,30.3722,,5.3592,13.067,135.984,25.96,,182.79,1.29547,2.1596,,,4.6651,0.54675,2.6841,338.0,31.67295,,,4.517461,1.24333,,,,,,6.949769,1.1287,,6.404745,0.54117,1492.33,,12.49987,,,33.627,,0.03378,,15.1,,,1.72471,,0.110061,33.662,19.368,0.2809715,30.211,2305.36,225.52,98.436,36.22,4.6668,47966.0,0.440496,350.72,1.33002,203.788,40550.0,
2021-05-02,419.34,1.12313,1.15802,,8.2194,19.7816,,,52.38,,1.05385,833.44,,,,667.63,,2.824,,0.83028,267.46,30.6453,,5.4915,12.94,136.385,25.666,,189.85,1.39341,2.1598,,,4.8006,0.54515,2.7655,349.81,34.23785,,,4.582477,1.217,,,,,,8.333748,1.1566,,6.771568,0.54313,1482.11,,12.52889,,,34.966,,0.03325,,15.099,,,1.81786,,0.108924,33.459,18.6843,0.325,37.056,2445.79,229.68,104.696,35.568,4.8285,48009.6,0.448297,353.83,1.37187,214.197,41192.0,
2021-05-03,402.01,1.10405,1.15354,,7.9793,19.215,,,51.27,,1.04354,809.99,,,,670.44,,2.725,,0.83229,262.372,30.4685,,5.4297,12.606,135.529,25.088,,188.85,1.33205,2.0851,,,4.7283,0.56916,2.6426,344.84,32.83866,,,4.727316,1.17322,,,,,,8.316211,1.0962,,6.522939,0.55397,1484.92,,12.6781,,,33.859,,0.03451,,14.455,,,1.73568,,0.106191,35.45,19.8218,0.3106994,37.324,2456.32,223.85,104.5,34.469,4.6678,47095.8,0.462291,336.39,1.30001,202.409,40355.0,
2021-05-04,430.59,1.130424,1.19096,,8.1381,19.0606,,,59.84,,1.07235,842.22,,,,691.68,,2.688,,0.82982,284.422,30.8854,,5.6485,12.958,133.091,25.816,,205.99,1.31526,2.0403,,,5.2562,0.60418,2.8282,352.88,34.90295,,,4.946388,1.16352,,,,,,8.338801,1.2087,,7.740243,0.54517,1491.86,,13.07537,,,35.862,,0.0337,,15.517,,,1.71,,0.109243,35.1,27.1414,0.3659703,43.37,2845.73,244.54,102.948,35.769,4.9792,47414.2,0.457121,341.13,1.29026,207.641,43953.0,
2021-05-05,374.29,1.058442,1.06267,,7.1295,17.4657,,,53.74,,0.971,792.12,,,,617.17,,2.36,,0.83386,300.837,28.9848,,5.2861,11.799,117.368,26.991,,207.75,1.19074,1.7969,,,4.7864,0.52709,2.4706,324.54,37.96174,,,4.403201,1.052,,,,,,7.260839,1.064,,7.257081,0.49995,1489.63,,11.41539,,,32.41,,0.02997,,13.64,,,1.50423,,0.099347,35.89,29.3819,0.4493641,57.809,2701.92,254.52,99.841,32.66,4.5752,44371.1,0.417982,316.54,1.1567,200.712,41981.0,
2021-05-06,399.09,1.229835,1.19816,,7.7409,20.6939,,,57.01,,1.13357,1209.0,,,,655.42,,2.565,,0.83117,329.268,33.6,,7.2601,12.028,126.972,27.64,,211.46,1.27586,1.9814,,,5.1606,0.53456,2.7244,355.65,41.23598,,,5.159179,1.17984,,,,,,8.016977,1.1488,,8.233471,0.54614,1491.32,,14.76953,,,39.154,,0.03423,,14.703,,,1.65004,,0.121939,35.28,29.8704,0.54358,78.502,2929.79,296.15,101.353,38.826,5.4926,47755.1,0.502728,346.58,1.34101,242.513,45538.0,
2021-05-07,375.56,1.367171,1.28043,,8.1066,21.1926,,,55.15,,1.1623,1251.96,,,,614.95,,2.69,,0.82983,366.811,34.4612,,9.5143,12.085,127.482,25.268,,214.33,1.32929,2.0635,,,5.1928,0.5081,2.9458,371.36,39.11613,,,5.744632,1.30099,,,,,,8.157324,1.1415,,10.969999,0.55522,1533.6,,20.55436,,,43.889,,0.03421,,15.277,,,1.57067,,0.126157,33.362,28.3936,0.4822615,112.15,2894.38,293.95,94.811,41.261,6.2814,46771.5,0.540223,351.06,1.32959,256.133,43200.0,
